	MX y nm - OP		MX ynm - IP		MX y+0.2 nm - OP		MX y+0.2nm - IP		MX y+0.4nm - OP		MX y+0.4nm - IP		MX y+0.6 nm - OP		MX y+0.6nm - IP
-3220.663	-1033.435	-11451.13	-2398.558438	-3220.719	-348.0703125	-11450.82	-642.4784375	-3220.661	-154.566875	-11450.81	-440.3554688	-3220.625	-469.3207292	-11449.79	-645.4885417
-3245.552	-975.28	-11500	-2368.9925	-3245.757	-346.4351042	-11501.05	-623.4525	-3245.689	-154.3211719	-11499.84	-414.2517969	-3245.606	-464.5580729	-11500.01	-653.85
-3270.552	-1024.620938	-11551.77	-2350.427813	-3270.867	-354.2667708	-11551.79	-666.224375	-3270.673	-158.4728906	-11551.15	-506.5555469	-3270.569	-462.2603125	-11550.43	-671.240625
-3295.756	-1032.09375	-11601.69	-2258.815	-3295.951	-361.520625	-11601.49	-725.5080208	-3295.568	-156.7442188	-11600.76	-470.0585156	-3295.8	-474.7469271	-11600.95	-666.05
-3320.7	-1072.449375	-11651.59	-2301.504063	-3320.715	-373.8952083	-11651.32	-661.6942708	-3320.531	-162.6401563	-11650.96	-429.2069531	-3320.708	-488.3357292	-11650.31	-644.1604167
-3345.635	-1137.441875	-11701.19	-2317.015313	-3345.395	-386.9773958	-11701.96	-639.0441667	-3345.865	-164.4632031	-11700.6	-424.2646094	-3345.652	-471.7576563	-11700.68	-657.7182292
-3370.728	-1128.710625	-11751.75	-2402.22875	-3370.71	-391.80125	-11751.35	-670.5071875	-3370.55	-171.3011719	-11750.79	-424.7667969	-3370.494	-475.030625	-11751.23	-654.5276042
-3395.857	-1112.142188	-11801.82	-2399.837813	-3395.516	-377.2214583	-11801.71	-667.9871875	-3395.439	-154.1426563	-11801.32	-478.0160156	-3395.282	-470.4402083	-11801.07	-668.053125
-3420.904	-1100.7425	-11852.02	-2404.193125	-3420.701	-374.8570833	-11850.91	-643.6873958	-3420.763	-159.959375	-11851.93	-510.1725781	-3420.714	-484.67625	-11851.59	-665.6302083
-3445.978	-1046.654063	-11901.73	-2242.168438	-3445.969	-383.5575	-11900.93	-650.9673958	-3445.874	-159.6977344	-11901.29	-489.9467188	-3445.758	-478.7316146	-11901.34	-644.1786458
-3470.857	-1070.554688	-11951.52	-2412.931875	-3470.866	-372.1495833	-11951.6	-653.8180208	-3470.818	-165.7742969	-11951.07	-416.4278906	-3470.796	-489.7277083	-11950.99	-646.0182292
-3495.681	-1070.06875	-12001.94	-2419.554688	-3495.451	-377.2844792	-12001.93	-735.97625	-3495.985	-162.1586719	-12000.7	-442.0985938	-3495.89	-478.1952083	-12000.9	-667.0317708
-3520.824	-1093.796563	-12051.81	-2403.614063	-3520.678	-398.7221875	-12051.89	-671.1025	-3520.843	-175.0292188	-12051.04	-476.5371875	-3520.661	-491.9856771	-12050.68	-678.071875
-3545.817	-1127.709688	-12101.97	-2368.004063	-3545.719	-395.6902083	-12101.49	-666.7321875	-3545.513	-170.6489063	-12101.27	-464.3967188	-3545.541	-490.4001563	-12101.09	-674.7536458
-3570.663	-1148.576563	-12152.25	-2368.459063	-3570.803	-388.1166667	-12151.29	-728.1652083	-3570.458	-174.6933594	-12150.98	-470.0103125	-3570.763	-476.5089583	-12151.15	-669.1078125
-3595.728	-1151.002813	-12202.04	-2308.767813	-3595.692	-388.1901042	-12202.23	-653.8045833	-3595.615	-159.7708594	-12200.87	-401.4489844	-3595.645	-483.2411458	-12201.57	-662.0145833
-3620.811	-1100.773438	-12251.55	-2453.0525	-3620.812	-380.9591667	-12251.43	-698.9014583	-3620.899	-164.6635156	-12251.04	-438.44125	-3620.559	-483.4474479	-12251.76	-673.7140625
-3645.654	-1069.370313	-12302.51	-2436.29875	-3645.687	-368.5044792	-12302.87	-687.9995833	-3645.726	-151.9270313	-12302.57	-505.7373438	-3645.569	-486.1565104	-12302.7	-661.1291667
-3670.589	-1076.063438	-12352.75	-2470.651875	-3670.553	-351.5803125	-12352.24	-680.0897917	-3670.781	-150.2133594	-12352.25	-501.0095313	-3670.652	-484.9085938	-12351.98	-655.6791667
-3695.663	-1055.234063	-12402.36	-2321.344688	-3695.923	-373.68625	-12402.55	-645.6565625	-3695.957	-169.1684375	-12402.43	-494.5389063	-3695.837	-484.3193229	-12401.84	-631.7578125
-3720.765	-1109.545938	-12452.59	-2191.467188	-3720.757	-385.4829167	-12453.13	-637.6870833	-3720.937	-163.5489844	-12451.99	-428.2953906	-3720.796	-487.8778125	-12451.51	-646.3057292
-3745.987	-1113.637188	-12502.75	-2427.565938	-3745.757	-376.6959375	-12503.32	-703.6070833	-3745.643	-171.9902344	-12502.96	-450.7702344	-3745.726	-497.6445313	-12501.71	-650.1739583
-3770.876	-1173.428438	-12553.09	-2523.869375	-3770.564	-395.8908333	-12553.34	-685.7134375	-3770.865	-165.2867969	-12552.29	-508.5294531	-3770.624	-489.8472396	-12552.26	-639.4489583
-3795.922	-1153.118438	-12602.55	-2375.643438	-3795.606	-380.8164583	-12602.96	-635.1897917	-3795.717	-179.6852344	-12602.41	-465.5845313	-3795.43	-501.1409375	-12601.82	-643.4828125
-3820.848	-1133.983438	-12652.97	-2395.543125	-3820.784	-394.8854167	-12652.85	-655.2241667	-3820.635	-171.4992969	-12652.07	-478.2586719	-3820.624	-482.6910938	-12652.59	-653.5854167
-3845.835	-1088.143438	-12703.05	-2291.545313	-3845.517	-382.0922917	-12702.8	-703.7508333	-3845.263	-167.5557813	-12702.84	-400.3341406	-3845.726	-493.5309375	-12702.38	-662.4869792
-3870.663	-1071.864375	-12754.47	-2249.6975	-3870.173	-380.4311458	-12753.49	-675.4944792	-3870.735	-155.5139844	-12752.68	-473.1449219	-3870.411	-486.4482292	-12752.68	-661.2020833
-3895.626	-1028.800938	-12803.42	-2413.896563	-3895.247	-371.1966667	-12803.32	-645.7613542	-3895.624	-154.8391406	-12802.51	-494.7210156	-3895.634	-496.2527604	-12802.73	-653.28125
-3920.783	-1078.079688	-12853.25	-2520.106875	-3920.636	-382.5477083	-12853.54	-670.0389583	-3920.71	-165.5167188	-12852.76	-479.35125	-3920.837	-485.8247396	-12852.71	-657.0296875
-3945.732	-1116.978125	-12903.1	-2372.445	-3945.682	-412.7365625	-12902.99	-716.33875	-3945.689	-179.16	-12902.93	-459.5457031	-3945.729	-497.1831771	-12903.15	-662.0880208
-3970.654	-1152.0325	-12953.16	-2292.100313	-3970.821	-398.6327083	-12953.73	-683.4552083	-3970.55	-177.0351563	-12952.9	-408.8301563	-3970.689	-496.0228125	-12952.54	-664.3739583
-3995.654	-1162.006563	-13003.94	-2225.665938	-3995.719	-405.4070833	-13003.16	-641.4116667	-3995.411	-165.36	-13002.29	-446.373125	-3995.559	-506.5158333	-13003.22	-645.9333333
-4020.617	-1149.97625	-13053.9	-2300.852188	-4020.611	-387.1484375	-13053.6	-652.89	-4020.448	-165.8878906	-13053.2	-466.0322656	-4020.513	-490.856875	-13052.32	-642.8770833
-4045.609	-1085.550938	-13103.5	-2316.890625	-4045.34	-378.888125	-13103.7	-709.2289583	-4045.346	-167.9910156	-13102.7	-480.4304688	-4045.328	-488.0751042	-13102.68	-639.2776042
-4070.616	-1049.367813	-13153.97	-2349.374375	-4070.553	-387.6152083	-13153.27	-669.1085417	-4070.781	-165.3335938	-13153.26	-438.1585156	-4070.624	-487.3574479	-13153.11	-658.8697917
-4095.922	-1065.1525	-13203.98	-2423.492813	-4095.877	-368.6576042	-13204.21	-655.7517708	-4095.975	-156.4935156	-13203.37	-423.5553125	-4095.754	-490.8765104	-13202.46	-641.1348958
-4121.107	-1066.787813	-13253	-2402.867188	-4120.923	-384.4648958	-13253.67	-646.8264583	-4120.791	-181.1740625	-13254.12	-462.3560938	-4120.68	-511.6178125	-13252.54	-639.246875
-4145.92	-1083.694375	-13303.6	-2218.441563	-4145.905	-397.5179167	-13303.3	-650.4322917	-4145.837	-176.9390625	-13302.79	-492.7313281	-4145.717	-501.8181771	-13302.46	-659.7026042
-4170.888	-1103.1775	-13353.97	-2188.651875	-4170.97	-403.3467708	-13353.18	-675.9866667	-4170.92	-166.5107813	-13352.73	-509.3264063	-4170.652	-501.0783333	-13352.27	-652.90625
-4196.033	-1158.201563	-13403.68	-2393.310313	-4196.016	-410.6648958	-13403.57	-684.7990625	-4195.927	-175.1942188	-13402.62	-442.7723438	-4195.809	-512.1761979	-13402.71	-662.1385417
-4221.024	-1161.629375	-13453.36	-2539.3875	-4220.64	-394.2805208	-13453.24	-663.1883333	-4220.995	-177.1407031	-13453.15	-383.1863281	-4221.013	-496.1558854	-13452.87	-652.9880208
-4246.126	-1141.816875	-13503.8	-2433.415313	-4245.896	-374.1615625	-13503.07	-665.1758333	-4246.031	-177.4653906	-13503.03	-440.1017969	-4246.031	-492.0434896	-13502.46	-655.6411458
-4271.126	-1124.83	-13553.23	-2247.115938	-4270.756	-378.9766667	-13553.6	-674.8201042	-4270.708	-155.11125	-13552.73	-476.8788281	-4271.143	-499.4805208	-13552.82	-646.1765625
-4296.255	-1061.790313	-13603.33	-2238.986563	-4295.756	-385.9204167	-13603.34	-690.2572917	-4295.661	-167.8502344	-13602.32	-470.9061719	-4296.078	-508.2507292	-13602.46	-662.5270833
-4320.732	-1061.885938	-13653.33	-2305.839063	-4320.719	-368.0977083	-13653.27	-635.2735417	-4320.569	-163.2525	-13652.71	-415.9260938	-4320.682	-507.0878125	-13653.4	-658.146875
-4345.663	-1087.056875	-13704.22	-2390.56625	-4345.914	-396.3108333	-13703.66	-619.8841667	-4345.884	-177.2707813	-13703.65	-408.9766406	-4345.791	-511.3266146	-13702.93	-648.2473958
-4370.95	-1140.633438	-13754.27	-2480.554375	-4370.988	-398.2129167	-13753.62	-667.4386458	-4371.133	-175.0921875	-13753.31	-480.6159375	-4370.929	-511.5752083	-13753.01	-650.553125
-4396.163	-1185.34	-13803.53	-2401.100938	-4396.266	-404.2334375	-13803.63	-674.82	-4396.125	-177.57375	-13802.62	-510.0313281	-4396.041	-504.4472396	-13802.9	-655.1984375
-4421.255	-1216.051563	-13853.16	-2177.910313	-4421.074	-390.5814583	-13853.44	-666.351875	-4420.753	-178.2710156	-13853.4	-497.375	-4421.068	-504.5273958	-13852.71	-665.5661458
-4446.1	-1184.504688	-13903.69	-1965.755625	-4445.858	-389.634375	-13903.85	-687.0591667	-4445.745	-171.3495313	-13903.85	-418.6903906	-4446.207	-492.1067188	-13903.07	-660.8916667
-4470.83	-1102.514375	-13953.94	-2216.609688	-4470.942	-381.2208333	-13953.78	-686.2689583	-4470.958	-160.1301563	-13952.68	-416.6921094	-4470.748	-496.5322917	-13953.71	-647.9119792
-4495.719	-1049.545313	-14004.52	-2526.5375	-4495.793	-374.956875	-14004.32	-650.2008333	-4495.739	-167.8901563	-14003.33	-469.8911719	-4495.587	-506.2908333	-14003.13	-642.7567708
-4520.672	-1049.361563	-14053.83	-2539.504688	-4520.793	-376.4535417	-14054.07	-634.1961458	-4520.735	-171.1744531	-14053.07	-506.3797656	-4520.837	-514.6826563	-14053.26	-652.8291667
-4546.133	-1065.005	-14103.47	-2359.204375	-4546.071	-404.84875	-14103.29	-643.4638542	-4545.948	-177.3736719	-14103.34	-451.6284375	-4546.032	-508.4663021	-14103.06	-650.10625
-4571.274	-1165.55875	-14154.22	-2313.7875	-4571.145	-412.7196875	-14153.63	-650.3134375	-4571.096	-184.1203125	-14153.9	-407.800625	-4570.958	-514.9839583	-14153.51	-639.934375
-4596.172	-1186.769375	-14204.63	-2167.605625	-4596.09	-413.3396875	-14203.93	-654.6421875	-4596.05	-178.9770313	-14203.73	-435.6114063	-4595.948	-515.7532813	-14203.82	-640.8723958
-4621.293	-1216.617188	-14254.29	-2182.96	-4621.017	-430.1659375	-14254.17	-710.0346875	-4620.791	-195.0383594	-14253.84	-514.4475781	-4620.748	-496.0502083	-14253.12	-633.4677083
-4646.116	-1163.36	-14303.61	-2397.447813	-4645.886	-411.7811458	-14302.77	-701.2236458	-4645.985	-170.1999219	-14302.82	-517.5996875	-4645.911	-509.1096875	-14303.64	-658.15
-4671.191	-1138.269375	-14353.8	-2595.156563	-4671.118	-396.7584375	-14353.41	-658.2463542	-4670.8	-163.1535938	-14353.54	-481.5976563	-4670.735	-500.8585417	-14352.62	-637.565625
-4696.357	-1075.804688	-14404.02	-2334.608125	-4696.136	-381.2509375	-14403.69	-697.6445833	-4696.161	-163.1951563	-14403.79	-376.2323438	-4695.939	-506.3605208	-14402.96	-640.6411458
-4721.413	-1085.125	-14454.55	-2100.117188	-4721.083	-392.9645833	-14453.96	-690.6020833	-4720.927	-178.8941406	-14454.04	-407.2346875	-4721.013	-514.2151042	-14453.64	-656.3385417
-4746.385	-1079.565	-14504	-2035.831875	-4745.849	-399.7080208	-14504.16	-647.3696875	-4745.958	-180.1942969	-14503.17	-501.78875	-4746.124	-521.9614583	-14503.18	-671.1713542
-4771.232	-1113.359375	-14553.83	-2239.163125	-4771.043	-402.555	-14554.09	-623.3772917	-4770.893	-180.2545313	-14553.01	-502.5007031	-4771.031	-513.8925521	-14553.87	-667.2166667
-4796.052	-1177.065313	-14604.33	-2488.909063	-4795.886	-418.8763542	-14603.36	-691.6579167	-4795.927	-182.0217188	-14603.53	-433.1232031	-4795.716	-519.6085417	-14603.75	-642.2833333
-4821.247	-1213.9775	-14654.72	-2474.0875	-4820.858	-429.9127083	-14653.85	-691.1002083	-4820.819	-183.669375	-14653.51	-422.7848438	-4820.883	-518.5519792	-14653.65	-672.6760417
-4846.298	-1224.98625	-14704.89	-2366.532188	-4846.164	-420.1829167	-14704.1	-682.1773958	-4845.819	-180.7222656	-14703.35	-430.1092969	-4846.198	-506.0810417	-14703.43	-666.0286458
-4871.089	-1148.764375	-14754.5	-2226.917813	-4871.215	-397.0803125	-14754.46	-649.5082292	-4871.356	-175.1232031	-14753.54	-493.3917969	-4871.012	-509.0519792	-14753.18	-646.4125
-4896.302	-1098.80125	-14804.71	-2090.190938	-4896.331	-403.7627083	-14803.99	-670.8884375	-4896.145	-186.8109375	-14803.37	-523.9599219	-4895.93	-511.8484896	-14803.73	-628.46875
-4921.043	-1058.011875	-14854.33	-2297.545	-4921.349	-399.2134375	-14854.17	-688.113125	-4921.059	-177.3553906	-14853.68	-448.2884375	-4920.846	-516.0125	-14853.9	-641.1489583
-4945.959	-1084.368125	-14904.64	-2583.878125	-4945.941	-397.5245833	-14904.21	-661.4103125	-4946.003	-174.6183594	-14902.99	-409.2524219	-4945.958	-514.0153125	-14903.44	-652.8713542
-4970.996	-1092.075	-14954.91	-2708.403125	-4971.006	-423.4371875	-14954.27	-620.894375	-4971.161	-172.6411719	-14953.87	-425.040625	-4971.022	-526.9411458	-14953.48	-659.3729167
-4996.061	-1166.58875	-15007.23	-2213.643438	-4995.932	-425.5659375	-15006.76	-702.5185417	-4995.92	-195.6465625	-15007.11	-512.0402344	-4995.994	-520.7853125	-15006.35	-657.7510417
-5020.798	-1203.087813	-15011.18	-2312.812188	-5020.553	-427.0707292	-15011.59	-706.6232292	-5020.522	-180.7932813	-15010.69	-492.9296094	-5020.698	-518.2202604	-15010.58	-655.0229167
-5045.691	-1251.84	-14964.94	-2593.235	-5045.59	-401.3813542	-14964.35	-649.1197917	-5045.717	-174.7217969	-14964.22	-434.3678125	-5045.745	-523.9427083	-14963.94	-665.9895833
-5070.7	-1211.521563	-14915.71	-2486.145313	-5070.627	-410.6021875	-14915.75	-698.30875	-5070.596	-177.2144531	-14915.63	-453.399375	-5070.605	-508.1843229	-14915.33	-653.1963542
-5095.605	-1107.475625	-14866.66	-2100.335625	-5095.432	-385.0325	-14866.13	-718.1417708	-5095.476	-168.7375	-14865.61	-460.6073438	-5095.579	-516.4421354	-14865.02	-631.4645833
-5121.024	-1081.465938	-14817.01	-2134.174063	-5120.359	-394.7335417	-14816.85	-630.4617708	-5120.754	-164.9486719	-14816.39	-496.2907031	-5120.17	-507.9770833	-14816.22	-642.4755208
-5145.969	-1088.71625	-14767.58	-2290.1775	-5145.534	-392.1338542	-14766.8	-631.4077083	-5145.786	-187.7896094	-14766.27	-467.8351563	-5145.531	-510.6798438	-14767.02	-657.1421875
-5170.704	-1082.70375	-14717.46	-2548.721563	-5170.673	-402.3132292	-14717.16	-702.4059375	-5170.615	-178.1328906	-14717.25	-447.71625	-5170.757	-527.1973958	-14716.55	-658.5067708
-5195.851	-1140.0825	-14668	-2545.320938	-5195.831	-408.2798958	-14667.89	-690.2376042	-5195.67	-174.5292969	-14667.55	-441.1064844	-5195.532	-528.30625	-14667.67	-647.1875
-5220.895	-1171.988125	-14619.13	-2484.56125	-5220.673	-399.1338542	-14618.38	-660.7754167	-5220.791	-182.3925	-14617.74	-462.6163281	-5220.578	-528.4494792	-14618.16	-659.7942708
-5245.723	-1248.509063	-14568.47	-2355.586875	-5245.677	-434.5446875	-14567.41	-638.3352083	-5245.411	-185.6032031	-14567.64	-491.096875	-5245.624	-523.5625	-14567.86	-679.6927083
-5270.642	-1223.068125	-14518.26	-2102.28625	-5270.386	-405.9197917	-14517.86	-663.676875	-5270.782	-178.0514063	-14518.14	-465.0150781	-5270.615	-519.1251563	-14517.02	-678.8838542
-5295.932	-1162.698438	-14469.05	-2275.006563	-5295.553	-407.7433333	-14468.66	-691.4666667	-5295.81	-171.8886719	-14467.66	-462.5611719	-5295.587	-510.9666146	-14467.86	-672.7609375
-5321.126	-1139.84875	-14418.08	-2627.959688	-5320.621	-375.3538542	-14417.77	-642.1045833	-5320.729	-152.1232031	-14418.28	-398.498125	-5320.893	-515.6607813	-14418.3	-656.4572917
-5346.015	-1083.76875	-14368.71	-2705.55125	-5345.516	-397.5646875	-14368.31	-632.678125	-5345.624	-154.9714844	-14368.14	-431.9139063	-5345.643	-516.0742708	-14367.97	-641.8661458
-5370.746	-1074.259688	-14317.83	-2531.1	-5370.525	-409.9744792	-14318.58	-648.4446875	-5370.532	-186.90125	-14317.72	-501.0046094	-5370.587	-517.3089583	-14317.97	-658.3921875
-5395.885	-1140.439063	-14268.46	-2242.860625	-5395.563	-413.5448958	-14268.27	-660.3996875	-5395.485	-173.3128125	-14267.91	-450.2471094	-5395.782	-527.6734375	-14267.47	-673.7984375
-5421.015	-1204.563125	-14218.85	-2056.137188	-5420.321	-398.335625	-14218.14	-690.3710417	-5420.282	-185.6422656	-14217.84	-410.4207813	-5420.513	-526.696875	-14217.72	-644.7880208
-5445.895	-1240.368438	-14168.74	-2168.051875	-5445.581	-435.3734375	-14169	-661.5533333	-5445.624	-188.6759375	-14168.14	-436.4620313	-5445.437	-531.8432292	-14167.83	-637.74375
-5470.848	-1224.285625	-14118.1	-2471.310938	-5470.71	-430.93625	-14118.24	-667.03375	-5470.8	-193.4989063	-14117.68	-457.4014063	-5470.485	-527.3104167	-14117.27	-641.88125
-5495.876	-1190.0725	-14068.51	-2563.750938	-5495.627	-409.3280208	-14068.22	-645.9507292	-5495.748	-180.9798438	-14067.47	-504.5160156	-5495.541	-524.7265625	-14067.53	-658.0354167
-5520.848	-1145.070313	-14019.16	-2357.626563	-5520.691	-389.8669792	-14017.94	-679.7903125	-5520.532	-188.03375	-14017.8	-482.5913281	-5520.633	-524.4484375	-14017.66	-680.225
-5545.969	-1091.998438	-13968.88	-2077.950313	-5545.479	-401.8375	-13968.41	-668.6840625	-5545.607	-178.0605469	-13967.97	-426.4817188	-5545.606	-520.0936979	-13967.94	-637.471875
-5570.811	-1098.655	-13918.06	-1894.405	-5570.47	-393.4767708	-13918.38	-652.843125	-5570.439	-188.8835938	-13917.78	-398.53625	-5570.559	-533.4760417	-13917.3	-637.7036458
-5595.802	-1160.1525	-13868.63	-2129.302813	-5595.71	-404.9078125	-13867.77	-692.6013542	-5595.393	-197.5958594	-13867.22	-475.2388281	-5595.257	-532.2234375	-13866.94	-645.0630208
-5620.562	-1180.081875	-13817.67	-2371.894688	-5620.553	-429.8319792	-13817.49	-673.8532292	-5620.402	-195.8402344	-13817.25	-486.8946875	-5620.328	-543.91875	-13817.71	-666.6859375
-5645.913	-1265.204688	-13768.35	-2553.706563	-5645.744	-437.571875	-13768	-696.6363542	-5645.67	-189.2259375	-13767.89	-443.5533594	-5645.568	-534.9546875	-13767.91	-658.8869792
-5670.876	-1276.14125	-13717.37	-2449.350938	-5670.571	-456.9047917	-13718.05	-636.1013542	-5670.846	-200.8489063	-13717.66	-423.9071875	-5670.818	-533.0291667	-13717.21	-641.2895833
-5695.876	-1191.138438	-13668.38	-2285.965625	-5695.405	-420.7964583	-13668.07	-595.1917708	-5695.739	-191.9185156	-13667.72	-421.7459375	-5695.38	-521.9890625	-13667.39	-654.928125
-5720.774	-1144.523438	-13618.22	-2094.076563	-5720.405	-408.1275	-13617.16	-687.9073958	-5720.411	-181.7953125	-13617.05	-478.534375	-5720.346	-526.2130208	-13616.77	-649.9270833
-5745.746	-1148.872813	-13567.74	-2032.81375	-5745.516	-394.5013542	-13567.88	-681.2495833	-5745.568	-173.9298438	-13567.08	-500.4328125	-5745.578	-524.4385417	-13566.5	-670.7598958
-5770.876	-1092.555938	-13517.88	-2329.347188	-5770.608	-416.7027083	-13517.67	-642.9214583	-5770.458	-180.5774219	-13516.63	-444.4199219	-5770.504	-531.2151042	-13517.02	-644.7192708
-5795.812	-1137.500625	-13467.89	-2691.360938	-5795.592	-415.059375	-13467.88	-659.795	-5795.38	-188.5094531	-13466.8	-414.8959375	-5795.607	-530.1875	-13466.85	-628.721875
-5820.783	-1190.509375	-13417.77	-2713.305	-5820.507	-446.2665625	-13417.69	-676.4388542	-5820.587	-181.9558594	-13417.52	-424.2382813	-5820.43	-539.8130208	-13416.63	-631.3041667
-5845.792	-1275.894063	-13367.44	-2145.124688	-5845.803	-425.6483333	-13366.47	-686.5722917	-5845.624	-207.2913281	-13366.91	-499.5417969	-5845.513	-533.2890625	-13366.35	-648.1145833
-5870.562	-1276.601875	-13317.04	-2035.512813	-5870.46	-418.479375	-13316.42	-608.3120833	-5870.513	-181.5998438	-13316.41	-485.8091406	-5870.458	-528.33125	-13317.05	-660.753125
-5895.7	-1261.665625	-13267.52	-2225.261875	-5895.414	-415.2615625	-13267.33	-639.2910417	-5895.495	-191.68375	-13266.5	-430.3814063	-5895.393	-522.65625	-13266.7	-652.7416667
-5920.83	-1186.451875	-13217.36	-2425.200625	-5920.479	-401.6429167	-13217.08	-695.1869792	-5920.726	-176.855	-13216.16	-425.7401563	-5920.319	-523.0765625	-13216.25	-641.5677083
-5946.163	-1119.565938	-13167.24	-2587.71375	-5945.859	-386.3627083	-13167.86	-635.3614583	-5945.89	-178.5641406	-13167.05	-439.7330469	-5945.758	-531.8276042	-13166.73	-655.9505208
-5970.978	-1115.989375	-13117.63	-2557.470938	-5970.747	-388.4340625	-13117.11	-691.7152083	-5970.485	-176.1700781	-13116.14	-489.3517188	-5970.522	-532.9015625	-13116.13	-676.0260417
-5995.839	-1120.225625	-13067.16	-2212.581563	-5995.775	-432.1909375	-13066.88	-635.7619792	-5995.291	-192.9013281	-13066.64	-499.6263281	-5995.56	-535.228125	-13066.94	-659.3046875
-6020.95	-1159.693125	-13017.1	-1988.39	-6020.534	-428.6147917	-13017.19	-629.9965625	-6020.652	-213.3057813	-13016.28	-446.9142969	-6020.43	-531.2130208	-13016.58	-662.1286458
-6045.83	-1233.520938	-12967.63	-2158.587188	-6045.581	-435.8059375	-12966.41	-673.8452083	-6045.596	-206.845625	-12965.75	-383.8026563	-6045.467	-528.7244792	-12966.5	-640.409375
-6070.694	-1287.519375	-12916.99	-2464.154688	-6070.636	-429.3842708	-12916.91	-629.3225	-6070.624	-204.9851563	-12916.15	-418.5579688	-6070.456	-530.8	-12916.09	-652.7630208
